,vehicle_category,zone_in,zone_out,hour,day_category,avg_traffic
1251,car,3,1,23,weekend,82.77777777777777
1252,car,3,1,23,weekday,107.0
1253,car,3,3,0,weekend,13.444444444444445
1254,car,3,3,0,weekday,7.125
1255,car,3,3,1,weekend,7.777777777777778
1256,car,3,3,1,weekday,5.0
1257,car,3,3,2,weekend,5.333333333333333
1258,car,3,3,2,weekday,2.642857142857143
1259,car,3,3,3,weekend,3.2222222222222223
1260,car,3,3,3,weekday,2.5
1261,car,3,3,4,weekend,4.0
1262,car,3,3,4,weekday,2.0
1263,car,3,3,5,weekend,3.3333333333333335
1264,car,3,3,5,weekday,2.235294117647059
1265,car,3,3,6,weekend,4.0
1266,car,3,3,6,weekday,6.904761904761905
1267,car,3,3,7,weekend,3.4444444444444446
1268,car,3,3,7,weekday,20.904761904761905
1269,car,3,3,8,weekend,7.222222222222222
1270,car,3,3,8,weekday,45.333333333333336
1271,car,3,3,9,weekend,10.777777777777779
1272,car,3,3,9,weekday,57.714285714285715
1273,car,3,3,10,weekend,16.333333333333332
1274,car,3,3,10,weekday,34.95238095238095
1275,car,3,3,11,weekend,20.555555555555557
1276,car,3,3,11,weekday,27.952380952380953
1277,car,3,3,12,weekend,20.333333333333332
1278,car,3,3,12,weekday,21.571428571428573
1279,car,3,3,13,weekend,17.88888888888889
1280,car,3,3,13,weekday,20.047619047619047
1281,car,3,3,14,weekend,18.77777777777778
1282,car,3,3,14,weekday,20.523809523809526
1283,car,3,3,15,weekend,22.555555555555557
1284,car,3,3,15,weekday,17.666666666666668
1285,car,3,3,16,weekend,26.88888888888889
1286,car,3,3,16,weekday,18.285714285714285
1287,car,3,3,17,weekend,26.77777777777778
1288,car,3,3,17,weekday,23.952380952380953
1289,car,3,3,18,weekend,26.555555555555557
1290,car,3,3,18,weekday,31.428571428571427
1291,car,3,3,19,weekend,21.88888888888889
1292,car,3,3,19,weekday,27.857142857142858
1293,car,3,3,20,weekend,15.444444444444445
1294,car,3,3,20,weekday,16.523809523809526
1295,car,3,3,21,weekend,8.11111111111111
1296,car,3,3,21,weekday,11.85
1297,car,3,3,22,weekend,12.666666666666666
1298,car,3,3,22,weekday,13.0625
1299,car,3,3,23,weekend,14.0
1300,car,3,3,23,weekday,12.0
1301,car,3,6,0,weekend,19.22222222222222
1302,car,3,6,0,weekday,13.125
1303,car,3,6,1,weekend,13.666666666666666
1304,car,3,6,1,weekday,7.8125
1305,car,3,6,2,weekend,8.777777777777779
1306,car,3,6,2,weekday,5.8125
1307,car,3,6,3,weekend,7.875
1308,car,3,6,3,weekday,3.611111111111111
1309,car,3,6,4,weekend,6.0
1310,car,3,6,4,weekday,3.25
1311,car,3,6,5,weekend,6.777777777777778
1312,car,3,6,5,weekday,6.190476190476191
1313,car,3,6,6,weekend,6.777777777777778
1314,car,3,6,6,weekday,18.761904761904763
1315,car,3,6,7,weekend,11.11111111111111
1316,car,3,6,7,weekday,64.66666666666667
1317,car,3,6,8,weekend,15.88888888888889
1318,car,3,6,8,weekday,93.57142857142857
1319,car,3,6,9,weekend,31.88888888888889
1320,car,3,6,9,weekday,79.76190476190476
1321,car,3,6,10,weekend,42.111111111111114
1322,car,3,6,10,weekday,47.57142857142857
1323,car,3,6,11,weekend,46.55555555555556
1324,car,3,6,11,weekday,44.95238095238095
1325,car,3,6,12,weekend,44.22222222222222
1326,car,3,6,12,weekday,52.38095238095238
1327,car,3,6,13,weekend,35.44444444444444
1328,car,3,6,13,weekday,48.0
1329,car,3,6,14,weekend,43.44444444444444
1330,car,3,6,14,weekday,46.42857142857143
1331,car,3,6,15,weekend,46.22222222222222
1332,car,3,6,15,weekday,45.76190476190476
1333,car,3,6,16,weekend,49.888888888888886
1334,car,3,6,16,weekday,54.61904761904762
1335,car,3,6,17,weekend,53.0
1336,car,3,6,17,weekday,65.23809523809524
1337,car,3,6,18,weekend,45.22222222222222
1338,car,3,6,18,weekday,76.04761904761905
1339,car,3,6,19,weekend,41.111111111111114
1340,car,3,6,19,weekday,65.42857142857143
1341,car,3,6,20,weekend,28.444444444444443
1342,car,3,6,20,weekday,36.76190476190476
1343,car,3,6,21,weekend,21.22222222222222
1344,car,3,6,21,weekday,24.285714285714285
1345,car,3,6,22,weekend,17.77777777777778
1346,car,3,6,22,weekday,24.058823529411764
1347,car,3,6,23,weekend,21.333333333333332
1348,car,3,6,23,weekday,23.3125
1349,car,4,6,9,weekday,1.0
1350,car,4,6,10,weekday,1.0
1351,car,4,6,13,weekday,1.0
1352,car,4,6,14,weekend,1.0
1353,car,4,6,15,weekday,1.0
1354,car,4,6,16,weekday,1.0
1355,car,4,6,17,weekday,1.0
1356,car,4,6,18,weekday,1.0
1357,car,4,6,19,weekday,1.0
1358,car,4,6,20,weekday,1.0
1359,car,5,3,0,weekday,1.0
1360,car,5,3,1,weekend,1.0
1361,car,5,3,6,weekend,1.0
1362,car,5,3,7,weekday,1.1111111111111112
1363,car,5,3,8,weekday,2.8
1364,car,5,3,9,weekend,1.0
1365,car,5,3,9,weekday,2.0
1366,car,5,3,10,weekend,1.0
1367,car,5,3,10,weekday,1.1428571428571428
1368,car,5,3,11,weekend,1.0
1369,car,5,3,11,weekday,1.0
1370,car,5,3,12,weekend,1.0
1371,car,5,3,12,weekday,1.6363636363636365
1372,car,5,3,13,weekend,3.0
1373,car,5,3,13,weekday,1.1111111111111112
1374,car,5,3,14,weekend,1.0
1375,car,5,3,14,weekday,1.6666666666666667
1376,car,5,3,15,weekend,1.0
1377,car,5,3,15,weekday,1.0
1378,car,5,3,16,weekend,1.0
1379,car,5,3,16,weekday,1.4285714285714286
1380,car,5,3,17,weekend,2.0
1381,car,5,3,17,weekday,1.9411764705882353
1382,car,5,3,18,weekend,1.5
1383,car,5,3,18,weekday,4.25
1384,car,5,3,19,weekend,1.0
1385,car,5,3,19,weekday,2.6842105263157894
1386,car,5,3,20,weekend,2.0
1387,car,5,3,20,weekday,1.6666666666666667
1388,car,5,3,21,weekend,1.0
1389,car,5,3,21,weekday,1.0
1390,car,5,3,22,weekday,1.25
1391,car,5,3,23,weekend,1.0
1392,car,5,3,23,weekday,1.0
1393,car,5,6,0,weekday,1.0
1394,car,5,6,1,weekend,1.0
1395,car,5,6,4,weekday,1.0
1396,car,5,6,6,weekday,1.0
1397,car,5,6,7,weekday,2.0
1398,car,5,6,8,weekend,1.0
1399,car,5,6,8,weekday,2.4375
1400,car,5,6,9,weekend,4.0
1401,car,5,6,9,weekday,2.2142857142857144
1402,car,5,6,10,weekend,1.0
1403,car,5,6,10,weekday,1.0909090909090908
1404,car,5,6,11,weekend,1.0
1405,car,5,6,11,weekday,1.4444444444444444
1406,car,5,6,12,weekend,1.5
1407,car,5,6,12,weekday,2.25
1408,car,5,6,13,weekend,2.25
1409,car,5,6,13,weekday,1.3571428571428572
1410,car,5,6,14,weekend,1.25
1411,car,5,6,14,weekday,1.7272727272727273
1412,car,5,6,15,weekend,1.0
1413,car,5,6,15,weekday,1.5555555555555556
1414,car,5,6,16,weekend,1.0
1415,car,5,6,16,weekday,1.5
1416,car,5,6,17,weekend,1.6666666666666667
1417,car,5,6,17,weekday,1.5714285714285714
1418,car,5,6,18,weekend,2.0
1419,car,5,6,18,weekday,4.277777777777778
1420,car,5,6,19,weekday,1.7647058823529411
1421,car,5,6,20,weekend,1.3333333333333333
1422,car,5,6,20,weekday,1.7777777777777777
1423,car,5,6,21,weekday,1.0
1424,car,5,6,22,weekend,1.0
1425,car,5,6,22,weekday,1.3333333333333333
1426,car,5,6,23,weekend,1.0
1427,car,5,6,23,weekday,1.0
1428,motorcycle,1,1,0,weekend,5.222222222222222
1429,motorcycle,1,1,0,weekday,3.6
1430,motorcycle,1,1,1,weekend,2.7142857142857144
1431,motorcycle,1,1,1,weekday,1.7647058823529411
1432,motorcycle,1,1,2,weekend,1.75
1433,motorcycle,1,1,2,weekday,2.0833333333333335
1434,motorcycle,1,1,3,weekend,1.6
1435,motorcycle,1,1,3,weekday,1.25
1436,motorcycle,1,1,4,weekend,2.0
1437,motorcycle,1,1,4,weekday,1.4285714285714286
1438,motorcycle,1,1,5,weekend,1.3333333333333333
1439,motorcycle,1,1,5,weekday,1.1428571428571428
1440,motorcycle,1,1,6,weekend,1.0
1441,motorcycle,1,1,6,weekday,3.6315789473684212
1442,motorcycle,1,1,7,weekend,2.875
1443,motorcycle,1,1,7,weekday,10.6
1444,motorcycle,1,1,8,weekend,11.555555555555555
1445,motorcycle,1,1,8,weekday,67.0
1446,motorcycle,1,1,9,weekend,17.666666666666668
1447,motorcycle,1,1,9,weekday,72.85714285714286
1448,motorcycle,1,1,10,weekend,21.11111111111111
1449,motorcycle,1,1,10,weekday,39.61904761904762
1450,motorcycle,1,1,11,weekend,23.11111111111111
1451,motorcycle,1,1,11,weekday,35.76190476190476
1452,motorcycle,1,1,12,weekend,34.44444444444444
1453,motorcycle,1,1,12,weekday,45.904761904761905
1454,motorcycle,1,1,13,weekend,39.666666666666664
1455,motorcycle,1,1,13,weekday,48.095238095238095
1456,motorcycle,1,1,14,weekend,40.666666666666664
1457,motorcycle,1,1,14,weekday,46.666666666666664
1458,motorcycle,1,1,15,weekend,42.0
1459,motorcycle,1,1,15,weekday,51.857142857142854
1460,motorcycle,1,1,16,weekend,40.0
1461,motorcycle,1,1,16,weekday,49.333333333333336
1462,motorcycle,1,1,17,weekend,22.22222222222222
1463,motorcycle,1,1,17,weekday,32.95238095238095
1464,motorcycle,1,1,18,weekend,11.222222222222221
1465,motorcycle,1,1,18,weekday,24.8
1466,motorcycle,1,1,19,weekend,12.555555555555555
1467,motorcycle,1,1,19,weekday,24.25
1468,motorcycle,1,1,20,weekend,8.222222222222221
1469,motorcycle,1,1,20,weekday,17.210526315789473
1470,motorcycle,1,1,21,weekend,5.888888888888889
1471,motorcycle,1,1,21,weekday,9.68421052631579
1472,motorcycle,1,1,22,weekend,5.555555555555555
1473,motorcycle,1,1,22,weekday,7.473684210526316
1474,motorcycle,1,1,23,weekend,5.25
1475,motorcycle,1,1,23,weekday,7.111111111111111
1476,motorcycle,1,3,0,weekend,1.6
1477,motorcycle,1,3,0,weekday,1.6666666666666667
1478,motorcycle,1,3,1,weekend,1.2
1479,motorcycle,1,3,1,weekday,1.0
1480,motorcycle,1,3,2,weekend,1.0
1481,motorcycle,1,3,2,weekday,1.0
1482,motorcycle,1,3,3,weekend,1.1666666666666667
1483,motorcycle,1,3,3,weekday,1.5
1484,motorcycle,1,3,4,weekend,1.0
1485,motorcycle,1,3,5,weekend,1.0
1486,motorcycle,1,3,5,weekday,1.0
1487,motorcycle,1,3,6,weekend,1.0
1488,motorcycle,1,3,6,weekday,1.3333333333333333
1489,motorcycle,1,3,7,weekend,1.0
1490,motorcycle,1,3,7,weekday,4.75
1491,motorcycle,1,3,8,weekend,2.2857142857142856
1492,motorcycle,1,3,8,weekday,19.333333333333332
1493,motorcycle,1,3,9,weekend,3.888888888888889
1494,motorcycle,1,3,9,weekday,16.857142857142858
1495,motorcycle,1,3,10,weekend,4.0
1496,motorcycle,1,3,10,weekday,7.428571428571429
1497,motorcycle,1,3,11,weekend,3.6666666666666665
1498,motorcycle,1,3,11,weekday,8.476190476190476
1499,motorcycle,1,3,12,weekend,6.333333333333333
1500,motorcycle,1,3,12,weekday,11.333333333333334
1501,motorcycle,1,3,13,weekend,8.555555555555555
1502,motorcycle,1,3,13,weekday,12.761904761904763
1503,motorcycle,1,3,14,weekend,7.555555555555555
1504,motorcycle,1,3,14,weekday,8.80952380952381
1505,motorcycle,1,3,15,weekend,7.0
1506,motorcycle,1,3,15,weekday,9.142857142857142
1507,motorcycle,1,3,16,weekend,8.222222222222221
1508,motorcycle,1,3,16,weekday,9.666666666666666
1509,motorcycle,1,3,17,weekend,5.571428571428571
1510,motorcycle,1,3,17,weekday,7.75
1511,motorcycle,1,3,18,weekend,3.6666666666666665
1512,motorcycle,1,3,18,weekday,7.764705882352941
1513,motorcycle,1,3,19,weekend,3.25
1514,motorcycle,1,3,19,weekday,5.705882352941177
1515,motorcycle,1,3,20,weekend,3.375
1516,motorcycle,1,3,20,weekday,5.15
1517,motorcycle,1,3,21,weekend,2.111111111111111
1518,motorcycle,1,3,21,weekday,2.75
1519,motorcycle,1,3,22,weekend,2.875
1520,motorcycle,1,3,22,weekday,2.727272727272727
1521,motorcycle,1,3,23,weekend,2.6666666666666665
1522,motorcycle,1,3,23,weekday,2.7777777777777777
1523,motorcycle,1,5,17,weekday,1.0
1524,motorcycle,1,6,0,weekend,1.0
1525,motorcycle,1,6,0,weekday,1.0
1526,motorcycle,1,6,2,weekend,1.0
1527,motorcycle,1,6,2,weekday,1.0
1528,motorcycle,1,6,4,weekend,1.0
1529,motorcycle,1,6,5,weekend,1.0
1530,motorcycle,1,6,5,weekday,1.0
1531,motorcycle,1,6,6,weekend,1.5
1532,motorcycle,1,6,6,weekday,2.4
1533,motorcycle,1,6,7,weekend,1.0
1534,motorcycle,1,6,7,weekday,3.2
1535,motorcycle,1,6,8,weekday,3.25
1536,motorcycle,1,6,9,weekend,1.0
1537,motorcycle,1,6,9,weekday,3.1666666666666665
1538,motorcycle,1,6,10,weekend,1.0
1539,motorcycle,1,6,10,weekday,1.5625
1540,motorcycle,1,6,11,weekend,1.3333333333333333
1541,motorcycle,1,6,11,weekday,1.3
1542,motorcycle,1,6,12,weekend,1.25
1543,motorcycle,1,6,12,weekday,2.1666666666666665
1544,motorcycle,1,6,13,weekend,1.5
1545,motorcycle,1,6,13,weekday,2.0
1546,motorcycle,1,6,14,weekend,1.0
1547,motorcycle,1,6,14,weekday,1.7
1548,motorcycle,1,6,15,weekend,1.0
1549,motorcycle,1,6,15,weekday,1.75
1550,motorcycle,1,6,16,weekend,1.0
1551,motorcycle,1,6,16,weekday,2.0
1552,motorcycle,1,6,17,weekend,2.0
1553,motorcycle,1,6,17,weekday,6.842105263157895
1554,motorcycle,1,6,18,weekend,2.875
1555,motorcycle,1,6,18,weekday,12.88888888888889
1556,motorcycle,1,6,19,weekend,3.142857142857143
1557,motorcycle,1,6,19,weekday,8.210526315789474
1558,motorcycle,1,6,20,weekend,1.1428571428571428
1559,motorcycle,1,6,20,weekday,4.526315789473684
1560,motorcycle,1,6,21,weekend,1.0
1561,motorcycle,1,6,21,weekday,1.9333333333333333
1562,motorcycle,1,6,22,weekend,1.25
1563,motorcycle,1,6,22,weekday,1.1538461538461537
1564,motorcycle,1,6,23,weekend,2.6666666666666665
1565,motorcycle,1,6,23,weekday,1.3
1566,motorcycle,2,3,0,weekend,2.857142857142857
1567,motorcycle,2,3,0,weekday,2.5
1568,motorcycle,2,3,1,weekend,1.7777777777777777
1569,motorcycle,2,3,1,weekday,2.1
1570,motorcycle,2,3,2,weekend,1.1428571428571428
1571,motorcycle,2,3,2,weekday,1.1666666666666667
1572,motorcycle,2,3,3,weekend,1.0
1573,motorcycle,2,3,3,weekday,1.25
1574,motorcycle,2,3,4,weekend,1.5
1575,motorcycle,2,3,4,weekday,1.5
1576,motorcycle,2,3,5,weekend,1.4
1577,motorcycle,2,3,5,weekday,1.5
1578,motorcycle,2,3,6,weekend,1.4
1579,motorcycle,2,3,6,weekday,1.2
1580,motorcycle,2,3,7,weekend,1.3333333333333333
1581,motorcycle,2,3,7,weekday,1.4375
1582,motorcycle,2,3,8,weekend,1.75
1583,motorcycle,2,3,8,weekday,4.473684210526316
1584,motorcycle,2,3,9,weekend,2.125
1585,motorcycle,2,3,9,weekday,5.4
1586,motorcycle,2,3,10,weekend,3.0
1587,motorcycle,2,3,10,weekday,3.3684210526315788
1588,motorcycle,2,3,11,weekend,1.0
1589,motorcycle,2,3,11,weekday,3.238095238095238
1590,motorcycle,2,3,12,weekend,1.875
1591,motorcycle,2,3,12,weekday,4.285714285714286
1592,motorcycle,2,3,13,weekend,2.7777777777777777
1593,motorcycle,2,3,13,weekday,4.476190476190476
1594,motorcycle,2,3,14,weekend,2.875
1595,motorcycle,2,3,14,weekday,3.55
1596,motorcycle,2,3,15,weekend,3.25
1597,motorcycle,2,3,15,weekday,3.3157894736842106
1598,motorcycle,2,3,16,weekend,2.375
1599,motorcycle,2,3,16,weekday,4.05
1600,motorcycle,2,3,17,weekend,2.5555555555555554
1601,motorcycle,2,3,17,weekday,5.75
1602,motorcycle,2,3,18,weekend,2.0
1603,motorcycle,2,3,18,weekday,11.333333333333334
1604,motorcycle,2,3,19,weekend,3.0
1605,motorcycle,2,3,19,weekday,7.142857142857143
1606,motorcycle,2,3,20,weekend,1.5714285714285714
1607,motorcycle,2,3,20,weekday,4.095238095238095
1608,motorcycle,2,3,21,weekend,2.857142857142857
1609,motorcycle,2,3,21,weekday,3.2222222222222223
1610,motorcycle,2,3,22,weekend,1.8571428571428572
1611,motorcycle,2,3,22,weekday,2.3529411764705883
1612,motorcycle,2,3,23,weekend,1.5555555555555556
1613,motorcycle,2,3,23,weekday,2.357142857142857
1614,motorcycle,2,5,0,weekend,1.0
1615,motorcycle,2,5,0,weekday,4.0
1616,motorcycle,2,5,1,weekend,1.0
1617,motorcycle,2,5,1,weekday,1.0
1618,motorcycle,2,5,2,weekend,1.0
1619,motorcycle,2,5,2,weekday,3.0
1620,motorcycle,2,5,3,weekday,2.0
1621,motorcycle,2,5,4,weekend,1.0
1622,motorcycle,2,5,4,weekday,1.25
1623,motorcycle,2,5,5,weekend,1.0
1624,motorcycle,2,5,5,weekday,1.5
1625,motorcycle,2,5,6,weekend,1.0
1626,motorcycle,2,5,6,weekday,1.6
1627,motorcycle,2,5,7,weekday,1.2
1628,motorcycle,2,5,8,weekday,1.5
1629,motorcycle,2,5,9,weekend,1.5
1630,motorcycle,2,5,9,weekday,2.0
1631,motorcycle,2,5,10,weekend,1.0
1632,motorcycle,2,5,10,weekday,1.0
1633,motorcycle,2,5,11,weekend,1.3333333333333333
1634,motorcycle,2,5,11,weekday,1.1
1635,motorcycle,2,5,12,weekend,1.6666666666666667
1636,motorcycle,2,5,12,weekday,1.375
1637,motorcycle,2,5,13,weekend,1.0
1638,motorcycle,2,5,13,weekday,1.6153846153846154
1639,motorcycle,2,5,14,weekend,1.0
1640,motorcycle,2,5,14,weekday,1.875
1641,motorcycle,2,5,15,weekend,1.0
1642,motorcycle,2,5,15,weekday,1.7692307692307692
1643,motorcycle,2,5,16,weekday,1.375
1644,motorcycle,2,5,17,weekend,1.3333333333333333
1645,motorcycle,2,5,17,weekday,2.0
1646,motorcycle,2,5,18,weekend,1.8333333333333333
1647,motorcycle,2,5,18,weekday,1.9285714285714286
1648,motorcycle,2,5,19,weekend,1.3333333333333333
1649,motorcycle,2,5,19,weekday,1.6111111111111112
1650,motorcycle,2,5,20,weekend,1.1666666666666667
1651,motorcycle,2,5,20,weekday,1.5714285714285714
1652,motorcycle,2,5,21,weekend,1.5
1653,motorcycle,2,5,21,weekday,2.4285714285714284
1654,motorcycle,2,5,22,weekend,2.0
1655,motorcycle,2,5,22,weekday,1.0
1656,motorcycle,2,5,23,weekend,1.0
1657,motorcycle,2,5,23,weekday,1.0
1658,motorcycle,2,6,0,weekend,14.88888888888889
1659,motorcycle,2,6,0,weekday,13.952380952380953
1660,motorcycle,2,6,1,weekend,9.666666666666666
1661,motorcycle,2,6,1,weekday,7.315789473684211
1662,motorcycle,2,6,2,weekend,8.444444444444445
1663,motorcycle,2,6,2,weekday,4.117647058823529
1664,motorcycle,2,6,3,weekend,6.222222222222222
1665,motorcycle,2,6,3,weekday,4.315789473684211
1666,motorcycle,2,6,4,weekend,5.333333333333333
1667,motorcycle,2,6,4,weekday,5.428571428571429
1668,motorcycle,2,6,5,weekend,6.444444444444445
1669,motorcycle,2,6,5,weekday,6.333333333333333
1670,motorcycle,2,6,6,weekend,5.666666666666667
1671,motorcycle,2,6,6,weekday,14.476190476190476
1672,motorcycle,2,6,7,weekend,7.777777777777778
1673,motorcycle,2,6,7,weekday,36.23809523809524
1674,motorcycle,2,6,8,weekend,17.22222222222222
1675,motorcycle,2,6,8,weekday,111.95238095238095
1676,motorcycle,2,6,9,weekend,26.444444444444443
1677,motorcycle,2,6,9,weekday,100.76190476190476
1678,motorcycle,2,6,10,weekend,33.22222222222222
1679,motorcycle,2,6,10,weekday,55.285714285714285
1680,motorcycle,2,6,11,weekend,37.111111111111114
1681,motorcycle,2,6,11,weekday,60.23809523809524
1682,motorcycle,2,6,12,weekend,46.55555555555556
1683,motorcycle,2,6,12,weekday,81.0
1684,motorcycle,2,6,13,weekend,51.111111111111114
1685,motorcycle,2,6,13,weekday,76.33333333333333
1686,motorcycle,2,6,14,weekend,50.44444444444444
1687,motorcycle,2,6,14,weekday,62.523809523809526
1688,motorcycle,2,6,15,weekend,46.666666666666664
1689,motorcycle,2,6,15,weekday,60.19047619047619
1690,motorcycle,2,6,16,weekend,48.0
1691,motorcycle,2,6,16,weekday,57.0
1692,motorcycle,2,6,17,weekend,40.888888888888886
1693,motorcycle,2,6,17,weekday,72.0952380952381
1694,motorcycle,2,6,18,weekend,43.888888888888886
1695,motorcycle,2,6,18,weekday,90.85714285714286
1696,motorcycle,2,6,19,weekend,48.888888888888886
1697,motorcycle,2,6,19,weekday,87.23809523809524
1698,motorcycle,2,6,20,weekend,50.55555555555556
1699,motorcycle,2,6,20,weekday,60.095238095238095
1700,motorcycle,2,6,21,weekend,37.888888888888886
1701,motorcycle,2,6,21,weekday,47.095238095238095
1702,motorcycle,2,6,22,weekend,25.555555555555557
1703,motorcycle,2,6,22,weekday,31.523809523809526
1704,motorcycle,2,6,23,weekend,20.444444444444443
1705,motorcycle,2,6,23,weekday,22.19047619047619
1706,motorcycle,3,1,0,weekend,4.714285714285714
1707,motorcycle,3,1,0,weekday,4.894736842105263
1708,motorcycle,3,1,1,weekend,2.8333333333333335
1709,motorcycle,3,1,1,weekday,2.210526315789474
1710,motorcycle,3,1,2,weekend,3.142857142857143
1711,motorcycle,3,1,2,weekday,1.9333333333333333
1712,motorcycle,3,1,3,weekend,1.8571428571428572
1713,motorcycle,3,1,3,weekday,1.3636363636363635
1714,motorcycle,3,1,4,weekend,1.4
1715,motorcycle,3,1,4,weekday,2.0
1716,motorcycle,3,1,5,weekend,1.4
1717,motorcycle,3,1,5,weekday,1.9285714285714286
1718,motorcycle,3,1,6,weekend,1.0
1719,motorcycle,3,1,6,weekday,4.809523809523809
1720,motorcycle,3,1,7,weekend,2.5
1721,motorcycle,3,1,7,weekday,10.952380952380953
1722,motorcycle,3,1,8,weekend,2.625
1723,motorcycle,3,1,8,weekday,29.476190476190474
1724,motorcycle,3,1,9,weekend,2.4285714285714284
1725,motorcycle,3,1,9,weekday,31.55
1726,motorcycle,3,1,10,weekend,4.222222222222222
1727,motorcycle,3,1,10,weekday,11.0
1728,motorcycle,3,1,11,weekend,6.25
1729,motorcycle,3,1,11,weekday,14.476190476190476
1730,motorcycle,3,1,12,weekend,11.0
1731,motorcycle,3,1,12,weekday,22.714285714285715
1732,motorcycle,3,1,13,weekend,15.333333333333334
1733,motorcycle,3,1,13,weekday,23.095238095238095
1734,motorcycle,3,1,14,weekend,16.0
1735,motorcycle,3,1,14,weekday,20.80952380952381
1736,motorcycle,3,1,15,weekend,12.222222222222221
1737,motorcycle,3,1,15,weekday,13.619047619047619
1738,motorcycle,3,1,16,weekend,11.0
1739,motorcycle,3,1,16,weekday,14.80952380952381
1740,motorcycle,3,1,17,weekend,10.444444444444445
1741,motorcycle,3,1,17,weekday,23.476190476190474
1742,motorcycle,3,1,18,weekend,10.222222222222221
1743,motorcycle,3,1,18,weekday,31.857142857142858
1744,motorcycle,3,1,19,weekend,10.555555555555555
1745,motorcycle,3,1,19,weekday,31.80952380952381
1746,motorcycle,3,1,20,weekend,10.11111111111111
1747,motorcycle,3,1,20,weekday,24.38095238095238
1748,motorcycle,3,1,21,weekend,6.888888888888889
1749,motorcycle,3,1,21,weekday,16.047619047619047
1750,motorcycle,3,1,22,weekend,6.333333333333333
1751,motorcycle,3,1,22,weekday,12.19047619047619
1752,motorcycle,3,1,23,weekend,6.111111111111111
1753,motorcycle,3,1,23,weekday,9.80952380952381
1754,motorcycle,3,3,0,weekend,1.25
1755,motorcycle,3,3,1,weekday,1.0
1756,motorcycle,3,3,2,weekday,1.0
1757,motorcycle,3,3,3,weekend,1.0
1758,motorcycle,3,3,3,weekday,1.0
1759,motorcycle,3,3,4,weekend,1.0
1760,motorcycle,3,3,4,weekday,1.0
1761,motorcycle,3,3,5,weekend,1.0
1762,motorcycle,3,3,5,weekday,1.0
1763,motorcycle,3,3,6,weekend,1.0
1764,motorcycle,3,3,6,weekday,1.0
1765,motorcycle,3,3,7,weekday,1.8666666666666667
1766,motorcycle,3,3,8,weekday,5.8
1767,motorcycle,3,3,9,weekend,1.0
1768,motorcycle,3,3,9,weekday,7.684210526315789
1769,motorcycle,3,3,10,weekend,1.0
1770,motorcycle,3,3,10,weekday,4.3
1771,motorcycle,3,3,11,weekend,1.1666666666666667
1772,motorcycle,3,3,11,weekday,3.1666666666666665
1773,motorcycle,3,3,12,weekend,1.7777777777777777
1774,motorcycle,3,3,12,weekday,5.142857142857143
1775,motorcycle,3,3,13,weekend,2.1666666666666665
1776,motorcycle,3,3,13,weekday,4.857142857142857
1777,motorcycle,3,3,14,weekend,2.0
1778,motorcycle,3,3,14,weekday,4.85
1779,motorcycle,3,3,15,weekend,1.4285714285714286
1780,motorcycle,3,3,15,weekday,3.1578947368421053
1781,motorcycle,3,3,16,weekend,2.4285714285714284
1782,motorcycle,3,3,16,weekday,4.0476190476190474
1783,motorcycle,3,3,17,weekend,2.0
1784,motorcycle,3,3,17,weekday,5.25
1785,motorcycle,3,3,18,weekend,1.625
1786,motorcycle,3,3,18,weekday,9.157894736842104
1787,motorcycle,3,3,19,weekend,2.0
1788,motorcycle,3,3,19,weekday,7.578947368421052
1789,motorcycle,3,3,20,weekend,1.6
1790,motorcycle,3,3,20,weekday,4.421052631578948
1791,motorcycle,3,3,21,weekend,1.75
1792,motorcycle,3,3,21,weekday,1.875
1793,motorcycle,3,3,22,weekend,1.5
1794,motorcycle,3,3,22,weekday,1.7777777777777777
1795,motorcycle,3,3,23,weekday,1.4
1796,motorcycle,3,5,8,weekday,1.0
1797,motorcycle,3,5,13,weekday,1.0
1798,motorcycle,3,5,14,weekday,1.0
1799,motorcycle,3,5,17,weekday,1.0
1800,motorcycle,3,5,18,weekday,1.0
1801,motorcycle,3,5,19,weekday,1.0
1802,motorcycle,3,5,20,weekday,1.0
1803,motorcycle,3,5,21,weekday,1.0
1804,motorcycle,3,5,23,weekday,1.0
1805,motorcycle,3,6,0,weekend,3.75
1806,motorcycle,3,6,0,weekday,2.9285714285714284
1807,motorcycle,3,6,1,weekend,4.222222222222222
1808,motorcycle,3,6,1,weekday,2.923076923076923
1809,motorcycle,3,6,2,weekend,2.625
1810,motorcycle,3,6,2,weekday,2.3333333333333335
1811,motorcycle,3,6,3,weekend,2.1666666666666665
1812,motorcycle,3,6,3,weekday,1.9
1813,motorcycle,3,6,4,weekend,2.8
1814,motorcycle,3,6,4,weekday,1.3
1815,motorcycle,3,6,5,weekend,1.75
1816,motorcycle,3,6,5,weekday,3.3684210526315788
1817,motorcycle,3,6,6,weekend,2.0
1818,motorcycle,3,6,6,weekday,3.380952380952381
1819,motorcycle,3,6,7,weekend,2.25
1820,motorcycle,3,6,7,weekday,6.476190476190476
1821,motorcycle,3,6,8,weekend,2.4285714285714284
1822,motorcycle,3,6,8,weekday,21.333333333333332
1823,motorcycle,3,6,9,weekend,3.4444444444444446
1824,motorcycle,3,6,9,weekday,14.0
1825,motorcycle,3,6,10,weekend,4.333333333333333
1826,motorcycle,3,6,10,weekday,7.619047619047619
1827,motorcycle,3,6,11,weekend,4.444444444444445
1828,motorcycle,3,6,11,weekday,7.666666666666667
